Strain,Stress,Strain Rate,Temperature
0.34812,145.34143,0.01,250
0.34844,145.33788,0.01,250
0.34818,145.33537,0.01,250
0.34834,145.33168,0.01,250
0.34847,145.32952,0.01,250
0.34845,145.32658,0.01,250
0.34866,145.32479,0.01,250
0.34897,145.32195,0.01,250
0.34921,145.32017,0.01,250
0.34901,145.31759,0.01,250
0.34893,145.31671,0.01,250
0.34923,145.31561,0.01,250
0.34923,145.31646,0.01,250
0.3492,145.31744,0.01,250
0.34946,145.3206,0.01,250
0.34944,145.32435,0.01,250
0.34948,145.33004,0.01,250
0.34986,145.3358,0.01,250
0.34988,145.34252,0.01,250
0.34986,145.34842,0.01,250
0.34988,145.35414,0.01,250
0.34998,145.35819,0.01,250
0.35026,145.36166,0.01,250
0.35042,145.36333,0.01,250
0.35053,145.36461,0.01,250
0.35065,145.36483,0.01,250
0.35064,145.3656,0.01,250
0.35084,145.36648,0.01,250
0.35087,145.36847,0.01,250
0.35079,145.37108,0.01,250
0.35101,145.37516,0.01,250
0.35112,145.37991,0.01,250
0.35138,145.38518,0.01,250
0.35146,145.3905,0.01,250
0.35149,145.39616,0.01,250
0.35151,145.40131,0.01,250
0.35181,145.40639,0.01,250
0.35191,145.41114,0.01,250
0.35191,145.41567,0.01,250
0.35203,145.41969,0.01,250
0.35213,145.42311,0.01,250
0.35232,145.42572,0.01,250
0.35221,145.42752,0.01,250
0.3522,145.42876,0.01,250
0.35222,145.42933,0.01,250
0.35257,145.42954,0.01,250
0.35287,145.42919,0.01,250
0.35311,145.42905,0.01,250
0.35297,145.42919,0.01,250
0.35309,145.43044,0.01,250
0.35337,145.43206,0.01,250
0.35327,145.43509,0.01,250
0.35329,145.43825,0.01,250
0.35341,145.44257,0.01,250
0.35331,145.44736,0.01,250
0.35354,145.45338,0.01,250
0.35358,145.45926,0.01,250
0.35378,145.46578,0.01,250
0.35381,145.47159,0.01,250
0.35385,145.47798,0.01,250
0.35402,145.484,0.01,250
0.35419,145.49048,0.01,250
0.35421,145.49624,0.01,250
0.35426,145.50222,0.01,250
0.35432,145.50745,0.01,250
0.35473,145.51305,0.01,250
0.35462,145.51826,0.01,250
0.35464,145.52355,0.01,250
0.35492,145.5284,0.01,250
0.35497,145.53322,0.01,250
0.35508,145.53795,0.01,250
0.35516,145.54247,0.01,250
0.35519,145.54795,0.01,250
0.35537,145.55386,0.01,250
0.35545,145.56085,0.01,250
0.35542,145.56804,0.01,250
0.35579,145.57635,0.01,250
0.3557,145.58416,0.01,250
0.356,145.59241,0.01,250
0.35609,145.59888,0.01,250
0.35607,145.60516,0.01,250
0.35622,145.60911,0.01,250
0.35624,145.61308,0.01,250
0.3565,145.61443,0.01,250
0.35665,145.61666,0.01,250
0.35637,145.61723,0.01,250
0.3565,145.61901,0.01,250
0.35668,145.61925,0.01,250
0.35692,145.62089,0.01,250
0.35699,145.61996,0.01,250
0.35698,145.61948,0.01,250
0.35706,145.6167,0.01,250
0.35727,145.61478,0.01,250
0.35747,145.61058,0.01,250
0.35745,145.60761,0.01,250
0.3576,145.60307,0.01,250
0.35776,145.60059,0.01,250
0.35788,145.59748,0.01,250
0.3579,145.5969,0.01,250
0.35806,145.59596,0.01,250
0.35802,145.59752,0.01,250
0.35813,145.59781,0.01,250
0.35826,145.60036,0.01,250
0.3584,145.60244,0.01,250
0.35848,145.60687,0.01,250
0.35853,145.61067,0.01,250
0.35884,145.61665,0.01,250
0.35884,145.62219,0.01,250
0.35884,145.62987,0.01,250
0.35898,145.637,0.01,250
0.359,145.64561,0.01,250
0.35922,145.6531,0.01,250
0.35937,145.66146,0.01,250
0.35936,145.66842,0.01,250
0.35952,145.67639,0.01,250
0.35966,145.68365,0.01,250
0.35954,145.69255,0.01,250
0.35979,145.70063,0.01,250
0.35996,145.70982,0.01,250
0.36006,145.71811,0.01,250
0.36033,145.72737,0.01,250
0.36011,145.73561,0.01,250
0.36042,145.74468,0.01,250
0.36037,145.75207,0.01,250
0.36051,145.7598,0.01,250
0.36057,145.76542,0.01,250
0.36069,145.77147,0.01,250
0.3607,145.77525,0.01,250
0.36078,145.77934,0.01,250
0.36103,145.78058,0.01,250
0.36124,145.78173,0.01,250
0.36102,145.77999,0.01,250
0.36127,145.77937,0.01,250
0.36135,145.77711,0.01,250
0.36133,145.77778,0.01,250
0.36161,145.77682,0.01,250
0.36163,145.77864,0.01,250
0.36161,145.77864,0.01,250
0.3618,145.78117,0.01,250
0.36186,145.78071,0.01,250
0.36225,145.78217,0.01,250
0.36234,145.7797,0.01,250
0.36244,145.77869,0.01,250
0.36235,145.77344,0.01,250
0.36236,145.77064,0.01,250
0.36256,145.76437,0.01,250
0.36268,145.76194,0.01,250
0.36279,145.75616,0.01,250
0.36288,145.754,0.01,250
0.36285,145.74869,0.01,250
0.3629,145.74695,0.01,250
0.3631,145.74202,0.01,250
0.36318,145.7419,0.01,250
0.36325,145.73963,0.01,250
0.36331,145.74236,0.01,250
0.36356,145.74334,0.01,250
0.36383,145.74988,0.01,250
0.3639,145.75484,0.01,250
0.36402,145.76516,0.01,250
0.36372,145.77281,0.01,250
0.36409,145.78415,0.01,250
0.36409,145.79168,0.01,250
0.36422,145.80215,0.01,250
0.36432,145.80841,0.01,250
0.36439,145.81815,0.01,250
0.36469,145.82391,0.01,250
0.36485,145.83295,0.01,250
0.36485,145.83872,0.01,250
0.36493,145.84806,0.01,250
0.36496,145.85434,0.01,250
0.36506,145.86395,0.01,250
0.36517,145.87017,0.01,250
0.36535,145.87941,0.01,250
0.36535,145.88542,0.01,250
0.36551,145.89453,0.01,250
0.36554,145.90052,0.01,250
0.36585,145.90929,0.01,250
0.36569,145.91441,0.01,250
0.36596,145.92201,0.01,250
0.36619,145.92545,0.01,250
0.36606,145.93089,0.01,250
0.36593,145.93214,0.01,250
0.36628,145.93524,0.01,250
0.36626,145.93435,0.01,250
0.36656,145.93517,0.01,250
0.36647,145.93165,0.01,250
0.36671,145.92959,0.01,250
0.36678,145.92364,0.01,250
0.36693,145.91902,0.01,250
0.36692,145.91065,0.01,250
0.36693,145.90368,0.01,250
0.36727,145.89323,0.01,250
0.36725,145.88502,0.01,250
0.36738,145.87479,0.01,250
0.36744,145.86782,0.01,250
0.36776,145.85958,0.01,250
0.36758,145.855,0.01,250
0.36785,145.84963,0.01,250
0.36797,145.84848,0.01,250
0.368,145.84729,0.01,250
0.36794,145.85039,0.01,250
0.36839,145.85379,0.01,250
0.36859,145.86122,0.01,250
0.36824,145.86908,0.01,250
0.36849,145.88101,0.01,250
0.36865,145.89375,0.01,250
0.36887,145.91048,0.01,250
0.36874,145.92765,0.01,250
0.36883,145.9484,0.01,250
0.36895,145.969,0.01,250
0.36901,145.99203,0.01,250
0.36907,146.01464,0.01,250
0.36925,146.03919,0.01,250
0.36931,146.06335,0.01,250
0.36946,146.08919,0.01,250
0.36979,146.11423,0.01,250
0.36963,146.14049,0.01,250
0.36982,146.16582,0.01,250
0.3698,146.19153,0.01,250
0.36985,146.21555,0.01,250
0.37008,146.23895,0.01,250
0.37026,146.25983,0.01,250
0.3704,146.27969,0.01,250
0.37039,146.29782,0.01,250
0.3703,146.31531,0.01,250
0.37062,146.33133,0.01,250
0.37046,146.34653,0.01,250
0.37098,146.35986,0.01,250
0.37091,146.37176,0.01,250
0.37093,146.38121,0.01,250
0.37117,146.38813,0.01,250
0.3715,146.39253,0.01,250
0.37148,146.39393,0.01,250
0.37149,146.39297,0.01,250
0.37169,146.38957,0.01,250
0.37171,146.38474,0.01,250
0.37162,146.37796,0.01,250
0.37186,146.36986,0.01,250
0.37185,146.36013,0.01,250
0.37212,146.35015,0.01,250
0.37216,146.33863,0.01,250
0.37199,146.32724,0.01,250
0.37198,146.31425,0.01,250
0.37223,146.30165,0.01,250
0.37257,146.28777,0.01,250
0.37264,146.2743,0.01,250
0.3727,146.25881,0.01,250
0.37296,146.24292,0.01,250
0.37312,146.22468,0.01,250
0.37297,146.20558,0.01,250
0.37325,146.18457,0.01,250
0.37329,146.16354,0.01,250
0.37339,146.14147,0.01,250
0.37358,146.12025,0.01,250
0.37358,146.0994,0.01,250
0.3735,146.08042,0.01,250
0.37377,146.0636,0.01,250
0.3737,146.04934,0.01,250
0.37412,146.03741,0.01,250
0.37401,146.0285,0.01,250
0.37405,146.02228,0.01,250
0.37409,146.01727,0.01,250
0.3743,146.01528,0.01,250
0.37439,146.01398,0.01,250
0.3747,146.01536,0.01,250
0.37489,146.01758,0.01,250
0.37482,146.02293,0.01,250
0.37473,146.02777,0.01,250
0.37492,146.03589,0.01,250
0.37494,146.04282,0.01,250
0.37497,146.05288,0.01,250
0.3752,146.06172,0.01,250
0.37523,146.07313,0.01,250
0.37537,146.0821,0.01,250
0.3756,146.09411,0.01,250
0.37575,146.10299,0.01,250
0.37556,146.11442,0.01,250
0.3757,146.12306,0.01,250
0.37595,146.13398,0.01,250
0.37619,146.14073,0.01,250
0.37626,146.1494,0.01,250
0.37616,146.15334,0.01,250
0.37608,146.15917,0.01,250
0.37624,146.16088,0.01,250
0.37652,146.16472,0.01,250
0.37649,146.16457,0.01,250
0.37667,146.16616,0.01,250
0.37674,146.16373,0.01,250
0.37683,146.16325,0.01,250
0.37694,146.15903,0.01,250
0.37718,146.1572,0.01,250
0.37717,146.15242,0.01,250
0.37743,146.15083,0.01,250
0.37744,146.14737,0.01,250
0.37762,146.14768,0.01,250
0.37761,146.14753,0.01,250
0.37769,146.15169,0.01,250
0.37785,146.15559,0.01,250
0.37767,146.16346,0.01,250
0.37779,146.17047,0.01,250
0.37806,146.18062,0.01,250
0.37827,146.1882,0.01,250
0.37835,146.19752,0.01,250
0.37841,146.20394,0.01,250
0.37856,146.21097,0.01,250
0.3787,146.21425,0.01,250
0.37861,146.2174,0.01,250
0.37862,146.21676,0.01,250
0.37881,146.21616,0.01,250
0.3789,146.21249,0.01,250
0.379,146.21003,0.01,250
0.3789,146.20536,0.01,250
0.37931,146.20296,0.01,250
0.37959,146.1986,0.01,250
0.3794,146.19748,0.01,250
0.37947,146.19485,0.01,250
0.37971,146.19594,0.01,250
0.37991,146.19554,0.01,250
0.38011,146.19869,0.01,250
0.38013,146.19916,0.01,250
0.38007,146.20281,0.01,250
0.38024,146.20424,0.01,250
0.38023,146.20899,0.01,250
0.38031,146.21091,0.01,250
0.38038,146.21735,0.01,250
0.38048,146.21979,0.01,250
0.38063,146.22675,0.01,250
0.38093,146.23,0.01,250
0.38089,146.23737,0.01,250
0.38114,146.23958,0.01,250
0.3812,146.24585,0.01,250
0.38129,146.24584,0.01,250
0.38124,146.24993,0.01,250
0.38157,146.24808,0.01,250
0.38152,146.25012,0.01,250
0.38149,146.24615,0.01,250
0.38165,146.24707,0.01,250
0.38187,146.24091,0.01,250
0.38188,146.24037,0.01,250
0.38171,146.23362,0.01,250
0.38203,146.2311,0.01,250
0.38217,146.22207,0.01,250
0.38251,146.21872,0.01,250
0.38259,146.20928,0.01,250
0.38254,146.20655,0.01,250
0.38264,146.1991,0.01,250
0.38273,146.19862,0.01,250
0.38264,146.19373,0.01,250
0.38306,146.19582,0.01,250
0.38293,146.19337,0.01,250
0.38321,146.19791,0.01,250
0.38321,146.19727,0.01,250
0.38335,146.20286,0.01,250
0.38321,146.20386,0.01,250
0.38348,146.2113,0.01,250
0.38367,146.2141,0.01,250
0.38368,146.22321,0.01,250
0.38387,146.22801,0.01,250
0.3839,146.23822,0.01,250
0.38372,146.24301,0.01,250
0.38394,146.25192,0.01,250
0.38421,146.25502,0.01,250
0.38428,146.26159,0.01,250
0.38428,146.26203,0.01,250
0.38454,146.26633,0.01,250
0.38472,146.26543,0.01,250
0.38484,146.26826,0.01,250
0.38492,146.26578,0.01,250
0.38512,146.26726,0.01,250
0.38533,146.26463,0.01,250
0.38503,146.26609,0.01,250
0.3851,146.26285,0.01,250
0.38537,146.26294,0.01,250
0.38558,146.25922,0.01,250
0.38565,146.25881,0.01,250
0.3854,146.25467,0.01,250
0.38562,146.25372,0.01,250
0.38572,146.24999,0.01,250
0.38585,146.24897,0.01,250
0.38614,146.24494,0.01,250
0.38602,146.24341,0.01,250
0.38629,146.24011,0.01,250
0.38645,146.23992,0.01,250
0.3863,146.23817,0.01,250
0.38661,146.23891,0.01,250
0.38677,146.23894,0.01,250
0.38665,146.24083,0.01,250
0.38698,146.24135,0.01,250
0.38694,146.24343,0.01,250
0.38698,146.24435,0.01,250
0.38692,146.24545,0.01,250
0.38722,146.2454,0.01,250
0.38729,146.24505,0.01,250
0.38751,146.24498,0.01,250
0.38766,146.24542,0.01,250
0.38767,146.2467,0.01,250
0.3879,146.24788,0.01,250
0.38791,146.25036,0.01,250
0.38793,146.25249,0.01,250
0.38795,146.25601,0.01,250
0.38806,146.25881,0.01,250
0.38823,146.26288,0.01,250
0.38818,146.26522,0.01,250
0.38841,146.26967,0.01,250
0.38834,146.27179,0.01,250
0.38873,146.276,0.01,250
0.38873,146.27763,0.01,250
0.38872,146.28152,0.01,250
0.38871,146.28174,0.01,250
0.38913,146.28429,0.01,250
0.3893,146.28302,0.01,250
0.38928,146.28402,0.01,250
0.38939,146.28058,0.01,250
0.38941,146.28087,0.01,250
0.38948,146.27733,0.01,250
0.38953,146.27819,0.01,250
0.3898,146.27433,0.01,250
0.38994,146.27603,0.01,250
0.38987,146.27319,0.01,250
0.38992,146.27596,0.01,250
0.39021,146.27279,0.01,250
0.39031,146.27544,0.01,250
0.39027,146.27173,0.01,250
0.39063,146.27333,0.01,250
0.39076,146.26744,0.01,250
0.39088,146.26766,0.01,250
0.39085,146.25995,0.01,250
0.39089,146.25826,0.01,250
0.39124,146.24824,0.01,250
0.39109,146.24506,0.01,250
0.39118,146.23349,0.01,250
0.39122,146.2298,0.01,250
0.39114,146.21771,0.01,250
0.39162,146.21405,0.01,250
0.39161,146.20267,0.01,250
0.39147,146.20035,0.01,250
0.39142,146.19006,0.01,250
0.39185,146.18878,0.01,250
0.39187,146.18144,0.01,250
0.39204,146.18185,0.01,250
0.39195,146.1761,0.01,250
0.39245,146.17795,0.01,250
0.3923,146.17507,0.01,250
0.39243,146.18032,0.01,250
0.39232,146.17985,0.01,250
0.39251,146.18816,0.01,250
0.39277,146.19239,0.01,250
0.39288,146.20334,0.01,250
0.39301,146.20894,0.01,250
0.39314,146.22169,0.01,250
0.39317,146.23074,0.01,250
0.39317,146.24323,0.01,250
0.39332,146.25285,0.01,250
0.39345,146.26594,0.01,250
0.39346,146.27642,0.01,250
0.39368,146.2892,0.01,250
0.39381,146.29867,0.01,250
0.39388,146.31082,0.01,250
0.39388,146.31903,0.01,250
0.39417,146.32786,0.01,250
0.39387,146.33291,0.01,250
0.39431,146.33925,0.01,250
0.39417,146.34189,0.01,250
0.39436,146.34539,0.01,250
0.39461,146.34643,0.01,250
0.39467,146.34945,0.01,250
0.3947,146.34967,0.01,250
0.39483,146.35224,0.01,250
0.39485,146.35223,0.01,250
0.39511,146.35442,0.01,250
0.39532,146.3533,0.01,250
0.39516,146.35406,0.01,250
0.39512,146.35032,0.01,250
0.39525,146.34839,0.01,250
0.39552,146.34282,0.01,250
0.39568,146.34084,0.01,250
0.39577,146.33494,0.01,250
0.39588,146.3337,0.01,250
0.39585,146.32963,0.01,250
0.39614,146.33183,0.01,250
0.39609,146.33015,0.01,250
0.39619,146.33387,0.01,250
0.39637,146.33298,0.01,250
0.39636,146.33767,0.01,250
0.39662,146.33654,0.01,250
0.39649,146.34095,0.01,250
0.39675,146.33978,0.01,250
0.39681,146.34498,0.01,250
0.39696,146.34391,0.01,250
0.39701,146.34952,0.01,250
0.39721,146.34895,0.01,250
0.39727,146.35464,0.01,250
0.39736,146.35308,0.01,250
0.39739,146.35783,0.01,250
0.39775,146.35486,0.01,250
0.39766,146.3582,0.01,250
0.39755,146.35384,0.01,250
0.3978,146.35634,0.01,250
0.39783,146.35223,0.01,250
0.3979,146.35567,0.01,250
0.39819,146.35328,0.01,250
0.39805,146.35707,0.01,250
0.39814,146.35704,0.01,250
0.3984,146.36271,0.01,250
0.39846,146.36483,0.01,250
0.39844,146.37076,0.01,250
0.39872,146.3722,0.01,250
0.39891,146.37774,0.01,250
0.39901,146.37797,0.01,250
0.39906,146.38027,0.01,250
0.399,146.37934,0.01,250
0.39927,146.38053,0.01,250
0.39925,146.37805,0.01,250
0.39928,146.37597,0.01,250
0.39958,146.37352,0.01,250
0.39952,146.37003,0.01,250
0.39954,146.36601,0.01,250
0.39991,146.35983,0.01,250
0.39999,146.35436,0.01,250
0.40032,146.34695,0.01,250
0.40028,146.33928,0.01,250
0.40022,146.32984,0.01,250
0.40034,146.32275,0.01,250
0.4005,146.31348,0.01,250
0.40039,146.30594,0.01,250
0.40059,146.29608,0.01,250
0.40064,146.28921,0.01,250
0.40093,146.27928,0.01,250
0.40097,146.27206,0.01,250
0.40095,146.26258,0.01,250
0.40094,146.25653,0.01,250
0.4015,146.24841,0.01,250
0.40142,146.24408,0.01,250
0.40159,146.2383,0.01,250
0.40154,146.23708,0.01,250
0.40154,146.2353,0.01,250
0.40181,146.23829,0.01,250
0.40181,146.24098,0.01,250
0.40199,146.24813,0.01,250
0.40209,146.25421,0.01,250
0.40219,146.26354,0.01,250
0.402,146.27065,0.01,250
0.40222,146.27983,0.01,250
0.40266,146.28648,0.01,250
0.40267,146.29496,0.01,250
0.40256,146.30053,0.01,250
0.40283,146.30755,0.01,250
0.40282,146.31223,0.01,250
0.40286,146.31887,0.01,250
0.40293,146.32388,0.01,250
0.40322,146.33026,0.01,250
0.40342,146.33435,0.01,250
0.40344,146.33962,0.01,250
0.40349,146.34279,0.01,250
0.40375,146.34752,0.01,250
0.40364,146.35031,0.01,250
0.40373,146.35515,0.01,250
0.40387,146.35868,0.01,250
0.40392,146.36456,0.01,250
0.404,146.36946,0.01,250
0.40406,146.37647,0.01,250
0.40431,146.3821,0.01,250
0.4044,146.38851,0.01,250
0.4044,146.39245,0.01,250
0.40471,146.39619,0.01,250
0.40461,146.3971,0.01,250
0.40508,146.39728,0.01,250
0.40486,146.39488,0.01,250
0.40497,146.39314,0.01,250
0.40496,146.39004,0.01,250
0.4049,146.38795,0.01,250
0.40511,146.38477,0.01,250
0.40545,146.38284,0.01,250
0.40546,146.38009,0.01,250
0.40551,146.37777,0.01,250
0.40558,146.37355,0.01,250
0.40567,146.3689,0.01,250
0.40589,146.36261,0.01,250
0.40599,146.3556,0.01,250
0.40608,146.34721,0.01,250
0.4061,146.33799,0.01,250
0.40625,146.32755,0.01,250
0.40667,146.3168,0.01,250
0.4065,146.30635,0.01,250
0.40672,146.29681,0.01,250
0.40689,146.28868,0.01,250
0.4066,146.28193,0.01,250
0.40698,146.27752,0.01,250
0.40712,146.27565,0.01,250
0.40702,146.27667,0.01,250
0.40709,146.27953,0.01,250
0.40719,146.28448,0.01,250
0.40725,146.28954,0.01,250
0.40746,146.29571,0.01,250
0.40758,146.30095,0.01,250
0.40779,146.3071,0.01,250
0.40764,146.31165,0.01,250
0.40782,146.31625,0.01,250
0.4079,146.31909,0.01,250
0.40811,146.32267,0.01,250
0.40813,146.32441,0.01,250
0.40845,146.32697,0.01,250
0.40836,146.32749,0.01,250
0.40849,146.32931,0.01,250
0.40847,146.32969,0.01,250
0.40872,146.33188,0.01,250
0.4086,146.33243,0.01,250
0.40892,146.33574,0.01,250
0.4091,146.33771,0.01,250
0.40906,146.34265,0.01,250
0.409,146.34602,0.01,250
0.40909,146.35213,0.01,250
0.40943,146.35573,0.01,250
0.40956,146.36182,0.01,250
0.40959,146.36498,0.01,250
0.40967,146.37144,0.01,250
0.40995,146.37511,0.01,250
0.40973,146.38182,0.01,250
0.40988,146.38535,0.01,250
0.41001,146.39204,0.01,250
0.41013,146.39507,0.01,250
0.41011,146.40123,0.01,250
0.4101,146.4031,0.01,250
0.41046,146.40803,0.01,250
0.41057,146.40857,0.01,250
0.41074,146.41273,0.01,250
0.41081,146.41344,0.01,250
0.41092,146.41925,0.01,250
0.41087,146.42138,0.01,250
0.41106,146.4281,0.01,250
0.41122,146.43018,0.01,250
0.41121,146.43549,0.01,250
0.41112,146.43525,0.01,250
0.41139,146.43731,0.01,250
0.41149,146.43317,0.01,250
0.41153,146.43179,0.01,250
0.41172,146.42499,0.01,250
0.41174,146.42084,0.01,250
0.4119,146.41193,0.01,250
0.41209,146.40702,0.01,250
0.41218,146.39781,0.01,250
0.41228,146.39291,0.01,250
0.41243,146.38458,0.01,250
0.41235,146.38037,0.01,250
0.41245,146.37375,0.01,250
0.41252,146.37229,0.01,250
0.4128,146.36948,0.01,250
0.41261,146.3719,0.01,250
0.41271,146.37249,0.01,250
0.41281,146.37727,0.01,250
0.41333,146.38016,0.01,250
0.41331,146.38626,0.01,250
0.4133,146.38953,0.01,250
0.41349,146.39554,0.01,250
0.41351,146.39845,0.01,250
0.41392,146.40366,0.01,250
0.41384,146.40643,0.01,250
0.41356,146.41214,0.01,250
0.41391,146.41485,0.01,250
0.41409,146.41961,0.01,250
0.41416,146.42189,0.01,250
0.41423,146.42636,0.01,250
0.41405,146.42746,0.01,250
0.41441,146.42965,0.01,250
0.41442,146.42815,0.01,250
0.41464,146.42825,0.01,250
0.41455,146.42493,0.01,250
0.41501,146.42348,0.01,250
0.41479,146.41909,0.01,250
0.41524,146.41733,0.01,250
0.41516,146.41224,0.01,250
0.4152,146.41046,0.01,250
0.41529,146.40603,0.01,250
0.41525,146.40502,0.01,250
0.41543,146.40101,0.01,250
0.41576,146.40044,0.01,250
0.41591,146.39682,0.01,250
0.41592,146.39746,0.01,250
0.41575,146.39463,0.01,250
0.41607,146.39548,0.01,250
0.41602,146.39237,0.01,250
0.41614,146.3928,0.01,250
0.41643,146.38905,0.01,250
0.41642,146.38979,0.01,250
0.41647,146.38623,0.01,250
0.41649,146.38721,0.01,250
0.41671,146.38398,0.01,250
0.41688,146.38513,0.01,250
0.41696,146.38197,0.01,250
0.417,146.38289,0.01,250
0.41707,146.37837,0.01,250
0.4172,146.3773,0.01,250
0.41721,146.37024,0.01,250
0.41751,146.36679,0.01,250
0.41745,146.35817,0.01,250
0.4177,146.35378,0.01,250
0.41785,146.34501,0.01,250
0.41821,146.34151,0.01,250
0.4181,146.33394,0.01,250
0.41802,146.33108,0.01,250
0.41812,146.32534,0.01,250
0.4182,146.32528,0.01,250
0.41835,146.32241,0.01,250
0.41834,146.32493,0.01,250
0.41855,146.32464,0.01,250
0.41854,146.32886,0.01,250
0.41868,146.3312,0.01,250
0.41878,146.33782,0.01,250
0.41886,146.34198,0.01,250
0.41923,146.34914,0.01,250
0.41918,146.35335,0.01,250
0.41935,146.36018,0.01,250
0.4196,146.36452,0.01,250
0.41953,146.37065,0.01,250
0.41948,146.37417,0.01,250
0.41965,146.37931,0.01,250
0.41979,146.38197,0.01,250
0.41994,146.38603,0.01,250
0.42012,146.38838,0.01,250
0.41996,146.39167,0.01,250
0.42006,146.39282,0.01,250
0.42037,146.39473,0.01,250
0.42018,146.39505,0.01,250
0.42039,146.39573,0.01,250
0.42036,146.39401,0.01,250
0.42034,146.39246,0.01,250
0.42044,146.38965,0.01,250
0.4208,146.38754,0.01,250
0.42113,146.38429,0.01,250
0.42107,146.38171,0.01,250
0.42092,146.37811,0.01,250
0.42109,146.37493,0.01,250
0.42131,146.37039,0.01,250
0.42166,146.366,0.01,250
0.4215,146.35986,0.01,250
0.42166,146.3536,0.01,250
0.42203,146.34548,0.01,250
0.42203,146.3377,0.01,250
0.42185,146.32874,0.01,250
0.42197,146.32073,0.01,250
0.42203,146.3117,0.01,250
0.42231,146.30359,0.01,250
0.4224,146.29511,0.01,250
0.42252,146.28834,0.01,250
0.42242,146.28209,0.01,250
0.42248,146.2783,0.01,250
0.42273,146.27505,0.01,250
0.42262,146.27432,0.01,250
0.42292,146.27421,0.01,250
0.42329,146.27644,0.01,250
0.42334,146.27892,0.01,250
0.42347,146.28276,0.01,250
0.42322,146.28548,0.01,250
0.42342,146.28846,0.01,250
0.4236,146.29061,0.01,250
0.42369,146.29364,0.01,250
0.42359,146.29602,0.01,250
0.42378,146.29948,0.01,250
0.42396,146.30231,0.01,250
0.42421,146.30621,0.01,250
0.42414,146.30929,0.01,250
0.42443,146.31295,0.01,250
0.42445,146.31597,0.01,250
0.42446,146.31888,0.01,250
0.42457,146.3201,0.01,250
0.42466,146.32122,0.01,250
0.42467,146.32121,0.01,250
0.4248,146.32126,0.01,250
0.42483,146.32074,0.01,250
0.42503,146.32109,0.01,250
0.42493,146.32143,0.01,250
0.42535,146.32294,0.01,250
0.42547,146.32439,0.01,250
0.42566,146.32682,0.01,250
0.4256,146.32929,0.01,250
0.42563,146.33207,0.01,250
0.42564,146.3342,0.01,250
0.42601,146.33602,0.01,250
0.426,146.33627,0.01,250
0.42614,146.33534,0.01,250
0.42623,146.33246,0.01,250
0.42608,146.32787,0.01,250
0.42626,146.32081,0.01,250
0.42616,146.31151,0.01,250
0.42654,146.29959,0.01,250
0.4266,146.28605,0.01,250
0.42686,146.27087,0.01,250
0.42695,146.25559,0.01,250
0.42707,146.24051,0.01,250
0.42726,146.22675,0.01,250
0.42721,146.21499,0.01,250
0.42695,146.20669,0.01,250
0.42721,146.20207,0.01,250
0.42736,146.20174,0.01,250
0.42737,146.20549,0.01,250
0.42778,146.2137,0.01,250
0.42764,146.22621,0.01,250
0.42784,146.24273,0.01,250
0.42808,146.26308,0.01,250
0.42787,146.28693,0.01,250
0.42816,146.31357,0.01,250
0.42839,146.34292,0.01,250
0.42843,146.3746,0.01,250
0.42848,146.40836,0.01,250
0.42879,146.44392,0.01,250
0.42874,146.48024,0.01,250
0.42879,146.51678,0.01,250
0.42901,146.55302,0.01,250
0.42865,146.58822,0.01,250
0.42896,146.62139,0.01,250
0.42895,146.6529,0.01,250
0.42924,146.68171,0.01,250
0.4293,146.70839,0.01,250
0.42936,146.73269,0.01,250
0.42944,146.75483,0.01,250
0.42968,146.7745,0.01,250
0.42992,146.79262,0.01,250
0.42986,146.80786,0.01,250
0.43007,146.82082,0.01,250
0.43001,146.83099,0.01,250
0.4301,146.83825,0.01,250
0.4301,146.84219,0.01,250
0.43033,146.84351,0.01,250
0.43059,146.84193,0.01,250
0.43044,146.83786,0.01,250
0.43092,146.83101,0.01,250
0.43101,146.82175,0.01,250
0.431,146.81042,0.01,250
0.43107,146.79671,0.01,250
0.43089,146.78091,0.01,250
0.4311,146.76315,0.01,250
0.43132,146.74389,0.01,250
0.43143,146.72242,0.01,250
0.4316,146.69939,0.01,250
0.43167,146.67449,0.01,250
0.43166,146.64819,0.01,250
0.4319,146.61943,0.01,250
0.43188,146.58922,0.01,250
0.43208,146.55675,0.01,250
0.43231,146.5234,0.01,250
0.43227,146.48777,0.01,250
0.43235,146.45203,0.01,250
0.43234,146.41519,0.01,250
0.43257,146.37953,0.01,250
0.43244,146.34414,0.01,250
0.43245,146.31147,0.01,250
0.43263,146.28065,0.01,250
0.43278,146.25383,0.01,250
0.43306,146.22966,0.01,250
0.43324,146.21021,0.01,250
0.43307,146.19381,0.01,250
0.43322,146.18239,0.01,250
0.43334,146.17361,0.01,250
0.43328,146.16873,0.01,250
0.43355,146.16536,0.01,250
0.43359,146.16521,0.01,250
0.43358,146.16625,0.01,250
0.43371,146.17005,0.01,250
0.43402,146.17413,0.01,250
0.43409,146.18014,0.01,250
0.43407,146.1863,0.01,250
0.43439,146.19393,0.01,250
0.43442,146.20114,0.01,250
0.4342,146.20932,0.01,250
0.4346,146.21607,0.01,250
0.43472,146.22257,0.01,250
0.43477,146.22683,0.01,250
0.43508,146.23032,0.01,250
0.43516,146.23177,0.01,250
0.43514,146.23301,0.01,250
0.43515,146.23249,0.01,250
0.43538,146.23252,0.01,250
0.43533,146.23258,0.01,250
0.43538,146.23418,0.01,250
