Strain,Stress,Strain Rate,Temperature
-0.27875,158.8784,0.1,300
-0.27963,158.61027,0.1,300
-0.28091,158.62352,0.1,300
-0.28198,157.63956,0.1,300
-0.28428,158.20803,0.1,300
-0.28423,159.192,0.1,300
-0.28619,159.24723,0.1,300
-0.28785,158.26327,0.1,300
-0.28737,157.2793,0.1,300
-0.289,157.4587,0.1,300
-0.29046,158.44266,0.1,300
-0.2915,157.93906,0.1,300
-0.2925,158.82535,0.1,300
-0.2939,159.71211,0.1,300
-0.29586,159.29446,0.1,300
-0.29802,159.63346,0.1,300
-0.29926,159.00275,0.1,300
-0.30033,159.85329,0.1,300
-0.30184,160.83724,0.1,300
-0.3026,160.20581,0.1,300
-0.30389,160.77298,0.1,300
-0.30659,161.32764,0.1,300
-0.30793,160.41099,0.1,300
-0.30864,159.42703,0.1,300
-0.30977,158.44307,0.1,300
-0.31049,159.32533,0.1,300
-0.31144,159.25131,0.1,300
-0.31369,158.99683,0.1,300
-0.31442,159.54199,0.1,300
-0.31678,158.82403,0.1,300
-0.31807,159.68067,0.1,300
-0.31851,160.66464,0.1,300
-0.31988,161.31546,0.1,300
-0.32093,161.15998,0.1,300
-0.32266,160.95776,0.1,300
-0.3231,159.9738,0.1,300
-0.32433,158.98983,0.1,300
-0.32507,158.85905,0.1,300
-0.32715,159.28403,0.1,300
-0.32929,159.41136,0.1,300
-0.33009,159.58847,0.1,300
-0.3317,160.48248,0.1,300
-0.33396,159.60556,0.1,300
-0.33388,159.57138,0.1,300
-0.33627,159.88727,0.1,300
-0.33812,160.58804,0.1,300
-0.33997,160.95037,0.1,300
-0.34043,161.93434,0.1,300
-0.34163,162.30476,0.1,300
-0.3421,161.3208,0.1,300
-0.34267,160.33684,0.1,300
-0.344,159.35288,0.1,300
-0.34588,159.38359,0.1,300
-0.34743,160.04157,0.1,300
-0.34855,161.02552,0.1,300
-0.35052,160.41722,0.1,300
-0.35202,160.73209,0.1,300
-0.35309,160.20002,0.1,300
-0.35375,159.90056,0.1,300
-0.35632,160.88447,0.1,300
-0.35877,161.4099,0.1,300
-0.35855,160.42594,0.1,300
-0.36123,160.18017,0.1,300
-0.36224,161.16405,0.1,300
-0.36426,160.77276,0.1,300
-0.3648,159.78881,0.1,300
-0.36599,158.80487,0.1,300
-0.3666,159.7159,0.1,300
-0.36778,158.73194,0.1,300
-0.36909,159.54209,0.1,300
-0.3708,160.52605,0.1,300
-0.37182,161.51001,0.1,300
-0.37431,161.09566,0.1,300
-0.37668,160.77982,0.1,300
-0.37665,161.76378,0.1,300
-0.37915,161.15876,0.1,300
-0.38087,160.72452,0.1,300
-0.38218,160.21968,0.1,300
-0.38343,161.20363,0.1,300
-0.38421,162.1876,0.1,300
-0.38579,161.84893,0.1,300
-0.38613,160.86497,0.1,300
-0.38691,159.88101,0.1,300
-0.3891,160.28721,0.1,300
-0.39142,160.11399,0.1,300
-0.39229,159.74379,0.1,300
-0.39331,159.35708,0.1,300
-0.39434,158.82056,0.1,300
-0.39562,159.5519,0.1,300
-0.3976,158.7102,0.1,300
-0.39822,159.02365,0.1,300
-0.39812,160.00762,0.1,300
-0.40086,160.20305,0.1,300
-0.40105,159.21908,0.1,300
-0.40198,158.83511,0.1,300
-0.40407,159.70072,0.1,300
-0.40545,160.68466,0.1,300
-0.4056,161.66863,0.1,300
-0.4061,162.65259,0.1,300
-0.40693,163.63656,0.1,300
-0.40846,162.85422,0.1,300
-0.40958,161.91049,0.1,300
-0.41047,160.92653,0.1,300
-0.41179,160.27519,0.1,300
-0.41266,159.29123,0.1,300
-0.41382,160.05803,0.1,300
-0.41456,159.29463,0.1,300
-0.41675,160.27858,0.1,300
-0.41859,160.7789,0.1,300
-0.41954,159.79494,0.1,300
-0.41991,159.4732,0.1,300
-0.42147,160.45705,0.1,300
-0.42329,160.72579,0.1,300
-0.42457,159.74183,0.1,300
-0.4238,159.13781,0.1,300
-0.42729,158.84386,0.1,300
-0.42872,158.32662,0.1,300
-0.4305,158.72524,0.1,300
-0.43159,158.38709,0.1,300
-0.43246,158.36238,0.1,300
-0.43402,159.29655,0.1,300
-0.4344,158.3126,0.1,300
-0.43534,159.13893,0.1,300
-0.43655,160.1229,0.1,300
-0.43835,160.02814,0.1,300
-0.43983,159.8186,0.1,300
-0.44051,159.73478,0.1,300
-0.44172,158.87792,0.1,300
-0.44238,159.63818,0.1,300
-0.44538,159.51522,0.1,300
-0.44652,159.05722,0.1,300
-0.44636,158.30065,0.1,300
-0.44856,158.64509,0.1,300
-0.44896,159.02967,0.1,300
-0.45056,158.58841,0.1,300
-0.45106,158.48841,0.1,300
-0.45232,158.90967,0.1,300
-0.45397,158.64394,0.1,300
-0.45469,157.65997,0.1,300
-0.4549,158.31356,0.1,300
-0.45586,159.29752,0.1,300
-0.45807,159.51848,0.1,300
-0.45689,158.97944,0.1,300
-0.45905,158.73373,0.1,300
-0.45913,159.71769,0.1,300
-0.46079,160.70165,0.1,300
-0.46154,160.53888,0.1,300
-0.46356,161.48798,0.1,300
-0.46478,160.60429,0.1,300
-0.46653,159.92015,0.1,300
-0.46573,158.93619,0.1,300
-0.46643,157.95223,0.1,300
-0.46799,158.79561,0.1,300
-0.46848,159.77957,0.1,300
-0.46936,159.0262,0.1,300
-0.47009,158.89249,0.1,300
-0.47107,157.90853,0.1,300
-0.47141,156.94224,0.1,300
-0.47266,157.9262,0.1,300
-0.47328,158.03617,0.1,300
-0.47378,157.05221,0.1,300
-0.47497,157.25978,0.1,300
-0.47629,157.94987,0.1,300
-0.47707,158.31223,0.1,300
-0.47802,157.67253,0.1,300
-0.47874,157.82608,0.1,300
-0.47914,158.08087,0.1,300
-0.48028,157.09691,0.1,300
-0.48136,157.16569,0.1,300
-0.48307,156.84364,0.1,300
-0.48168,156.85891,0.1,300
-0.48338,157.72131,0.1,300
-0.48399,156.73736,0.1,300
-0.48548,157.46906,0.1,300
-0.48713,157.69082,0.1,300
-0.48675,157.62796,0.1,300
-0.48797,158.58985,0.1,300
-0.48872,158.48979,0.1,300
-0.48893,157.81269,0.1,300
-0.49024,158.67455,0.1,300
-0.49184,158.17646,0.1,300
-0.49133,157.19249,0.1,300
-0.49222,157.54657,0.1,300
-0.49391,157.61184,0.1,300
-0.49511,157.3761,0.1,300
-0.49466,156.73152,0.1,300
-0.49572,155.74756,0.1,300
-0.49528,156.0659,0.1,300
-0.49704,157.04985,0.1,300
-0.49774,156.87412,0.1,300
-0.4982,155.89939,0.1,300
-0.49883,156.88334,0.1,300
-0.49946,157.86731,0.1,300
-0.50039,158.16633,0.1,300
-0.50203,158.91747,0.1,300
-0.5031,158.21988,0.1,300
-0.50289,157.55439,0.1,300
-0.5043,158.53586,0.1,300
-0.5045,157.9601,0.1,300
-0.50513,156.97615,0.1,300
-0.50612,157.19467,0.1,300
-0.50733,157.42713,0.1,300
-0.50689,157.82851,0.1,300
-0.50915,158.32924,0.1,300
-0.51031,157.34528,0.1,300
-0.51074,157.923,0.1,300
-0.51091,157.92934,0.1,300
-0.51234,156.94538,0.1,300
-0.51189,155.96141,0.1,300
-0.51309,156.71051,0.1,300
-0.51464,156.66532,0.1,300
-0.51448,156.00596,0.1,300
-0.51535,156.98988,0.1,300
-0.51543,156.83438,0.1,300
-0.51591,155.85042,0.1,300
-0.51775,155.83848,0.1,300
-0.51776,156.53042,0.1,300
-0.51848,155.54646,0.1,300
-0.51843,155.2101,0.1,300
-0.52014,156.19406,0.1,300
-0.52027,157.13241,0.1,300
-0.52115,156.16407,0.1,300
-0.52243,156.94126,0.1,300
-0.52211,157.65622,0.1,300
-0.52349,156.67231,0.1,300
-0.52488,157.31083,0.1,300
-0.52452,158.29479,0.1,300
-0.52569,158.37123,0.1,300
-0.52762,158.35195,0.1,300
-0.52716,157.75975,0.1,300
-0.52847,156.77579,0.1,300
-0.52905,157.34713,0.1,300
-0.52962,158.33108,0.1,300
-0.53138,158.08409,0.1,300
-0.53043,157.10013,0.1,300
-0.53177,156.56631,0.1,300
-0.53136,155.65068,0.1,300
-0.53216,154.66671,0.1,300
-0.53253,154.89154,0.1,300
-0.53383,155.8755,0.1,300
-0.53529,156.56959,0.1,300
-0.53468,156.55502,0.1,300
-0.53627,156.50929,0.1,300
-0.537,155.76869,0.1,300
-0.53851,156.75263,0.1,300
-0.53917,156.45993,0.1,300
-0.53939,155.47596,0.1,300
-0.54054,156.06756,0.1,300
-0.54042,156.57587,0.1,300
-0.54182,155.59191,0.1,300
-0.54249,155.00878,0.1,300
-0.54344,155.19628,0.1,300
-0.54403,154.93253,0.1,300
-0.54519,155.24607,0.1,300
-0.54608,154.55302,0.1,300
-0.5478,155.53698,0.1,300
-0.54684,156.52094,0.1,300
-0.54857,155.57106,0.1,300
-0.5498,155.35833,0.1,300
-0.55002,154.96571,0.1,300
-0.55005,154.28521,0.1,300
-0.55173,155.26323,0.1,300
-0.55309,154.96359,0.1,300
-0.55353,155.4143,0.1,300
-0.55437,156.3679,0.1,300
-0.5552,155.38394,0.1,300
-0.55479,154.39997,0.1,300
-0.55686,154.69762,0.1,300
-0.55742,153.71452,0.1,300
-0.55834,154.11953,0.1,300
-0.56004,154.31019,0.1,300
-0.55967,155.02687,0.1,300
-0.5607,155.49484,0.1,300
-0.56157,154.51088,0.1,300
-0.56158,154.74136,0.1,300
-0.5628,155.72532,0.1,300
-0.5642,155.74653,0.1,300
-0.56583,155.85823,0.1,300
-0.56553,155.73707,0.1,300
-0.56667,154.7531,0.1,300
-0.56685,155.01753,0.1,300
-0.56812,154.3127,0.1,300
-0.56888,153.80163,0.1,300
-0.57056,154.35847,0.1,300
-0.57138,153.37451,0.1,300
-0.57109,152.64233,0.1,300
-0.57188,153.62622,0.1,300
-0.57301,153.90509,0.1,300
-0.57283,154.88906,0.1,300
-0.57408,155.87303,0.1,300
-0.5747,156.85699,0.1,300
-0.57563,156.95267,0.1,300
-0.57602,155.96871,0.1,300
-0.57726,156.354,0.1,300
-0.57841,155.92862,0.1,300
-0.57838,154.94466,0.1,300
-0.57958,155.52358,0.1,300
-0.57962,156.0158,0.1,300
-0.58061,155.03184,0.1,300
-0.5821,155.72789,0.1,300
-0.58218,155.41353,0.1,300
-0.5827,154.42957,0.1,300
-0.58263,153.84475,0.1,300
-0.58453,154.63918,0.1,300
-0.585,154.24001,0.1,300
-0.58653,155.22396,0.1,300
-0.58684,155.14799,0.1,300
-0.58727,154.16404,0.1,300
-0.58889,154.63836,0.1,300
-0.5893,153.79358,0.1,300
-0.59068,154.28699,0.1,300
-0.59111,154.84348,0.1,300
-0.59191,153.85952,0.1,300
-0.59289,154.06857,0.1,300
-0.59428,154.31427,0.1,300
-0.59563,154.02609,0.1,300
-0.59684,154.67084,0.1,300
-0.59831,155.09505,0.1,300
-0.59916,154.1111,0.1,300
-0.60039,154.54493,0.1,300
-0.60187,155.17966,0.1,300
-0.60332,155.37066,0.1,300
-0.60366,154.38671,0.1,300
-0.60343,153.59402,0.1,300
-0.60687,153.48137,0.1,300
-0.60698,152.65502,0.1,300
-0.60789,152.02645,0.1,300
-0.60904,152.87139,0.1,300
-0.61043,153.14672,0.1,300
-0.61249,153.08637,0.1,300
-0.61387,153.00401,0.1,300
-0.61477,153.19992,0.1,300
-0.6163,153.70861,0.1,300
-0.61783,154.69257,0.1,300
-0.61954,155.22814,0.1,300
-0.62011,154.52447,0.1,300
-0.6228,153.98566,0.1,300
-0.62413,153.23218,0.1,300
-0.62531,152.51794,0.1,300
-0.62738,151.70306,0.1,300
-0.62805,152.68702,0.1,300
-0.6278,153.67099,0.1,300
-0.62971,154.65492,0.1,300
-0.63107,155.01546,0.1,300
-0.63384,154.60189,0.1,300
-0.63372,153.61793,0.1,300
-0.63474,152.63397,0.1,300
-0.63596,151.65003,0.1,300
-0.63617,151.58537,0.1,300
-0.63906,151.24104,0.1,300
-0.6416,151.7127,0.1,300
-0.64185,152.69656,0.1,300
-0.64446,152.40977,0.1,300
-0.64565,153.39372,0.1,300
-0.64708,153.39915,0.1,300
-0.64698,152.41519,0.1,300
-0.64884,151.43124,0.1,300
-0.6527,151.4971,0.1,300
-0.6548,150.5744,0.1,300
-0.6567,151.47044,0.1,300
-0.65805,150.65395,0.1,300
-0.66026,151.12668,0.1,300
-0.6618,152.11063,0.1,300
-0.66126,153.0946,0.1,300
-0.66435,153.33783,0.1,300
-0.66412,152.35387,0.1,300
-0.66627,151.4143,0.1,300
-0.66659,152.39824,0.1,300
-0.66916,151.72218,0.1,300
-0.67023,150.7383,0.1,300
-0.67071,150.64916,0.1,300
-0.67452,150.2349,0.1,300
-0.67578,150.21688,0.1,300
-0.67876,151.18585,0.1,300
-0.67912,150.95891,0.1,300
-0.68173,150.37987,0.1,300
-0.68574,150.28357,0.1,300
-0.68601,150.79432,0.1,300
-0.68892,151.20393,0.1,300
-0.68966,150.22,0.1,300
5.85E-05,8.4185,1,350
2.73E-05,8.3816,1,350
7.66E-05,8.1311,1,350
-1.12E-04,8.1376,1,350
4.02E-05,7.9894,1,350
-1.10E-05,8.1634,1,350
-6.12E-05,7.8396,1,350
-2.67E-04,8.1122,1,350
-1.83E-04,7.973,1,350
-1.83E-04,7.9528,1,350
-2.39E-04,7.6268,1,350
3.43E-04,7.6573,1,350
1.11E-04,7.2361,1,350
2.01E-04,7.4285,1,350
2.13E-04,7.244,1,350
2.84E-04,7.4728,1,350
-1.30E-04,7.0656,1,350
1.18E-04,7.3064,1,350
1.43E-04,6.7435,1,350
5.06E-05,7.0268,1,350
1.22E-04,6.7829,1,350
3.51E-05,7.0583,1,350
-1.14E-04,6.5668,1,350
2.56E-04,6.8638,1,350
4.14E-04,6.8382,1,350
2.03E-04,7.1282,1,350
-8.99E-05,6.9206,1,350
8.61E-05,7.1983,1,350
1.35E-04,7.1362,1,350
-7.45E-05,7.6155,1,350
1.02E-04,7.3445,1,350
1.43E-04,7.5781,1,350
-2.42E-04,7.6054,1,350
6.13E-05,8.0932,1,350
6.41E-05,8.1511,1,350
-1.27E-04,8.3072,1,350
-1.12E-05,7.8792,1,350
1.77E-04,8.0333,1,350
1.12E-04,7.8355,1,350
-1.51E-05,7.8755,1,350
1.15E-04,7.8973,1,350
-1.40E-04,8.0293,1,350
9.85E-05,7.8871,1,350
3.61E-04,7.9,1,350
6.61E-05,7.8863,1,350
-8.69E-05,8.0544,1,350
-1.79E-05,8.1249,1,350
-1.79E-04,8.3779,1,350
-1.67E-04,8.4867,1,350
4.56E-05,8.4737,1,350
1.03E-04,8.3746,1,350
-1.63E-04,8.2869,1,350
-3.59E-05,8.0943,1,350
8.37E-05,8.0216,1,350
-8.87E-05,8.4103,1,350
2.49E-04,8.2312,1,350
2.16E-04,8.2432,1,350
2.20E-04,8.2033,1,350
-1.02E-04,8.3341,1,350
-3.32E-05,8.3815,1,350
-2.68E-04,8.6539,1,350
-2.17E-04,8.8163,1,350
-1.52E-04,8.7631,1,350
9.95E-06,8.8648,1,350
-2.39E-04,9.1883,1,350
-8.12E-05,9.2184,1,350
-1.45E-04,9.2548,1,350
-1.99E-04,9.3508,1,350
1.40E-04,9.3855,1,350
2.97E-04,9.325,1,350
-2.77E-04,9.4997,1,350
-2.64E-04,9.3674,1,350
-1.50E-04,9.4934,1,350
-4.02E-04,9.6419,1,350
-2.63E-04,9.8015,1,350
2.39E-04,9.746,1,350
-3.59E-05,9.8546,1,350
-1.58E-04,9.8467,1,350
9.74E-05,10.122,1,350
-6.02E-05,9.9447,1,350
-2.23E-04,10.138,1,350
1.40E-04,10.047,1,350
-2.08E-04,10.189,1,350
-2.28E-04,10.034,1,350
-3.54E-04,10.433,1,350
-1.33E-04,10.2,1,350
-5.78E-04,10.37,1,350
-1.38E-04,10.246,1,350
7.63E-05,10.259,1,350
-1.33E-04,10.143,1,350
-2.25E-04,10.408,1,350
-2.87E-06,10.002,1,350
-3.20E-04,10.338,1,350
-3.37E-04,10.26,1,350
1.75E-04,10.725,1,350
-2.55E-04,10.553,1,350
-3.33E-04,10.777,1,350
-4.68E-04,10.312,1,350
-2.84E-04,10.595,1,350
-4.62E-04,10.288,1,350
2.80E-05,10.471,1,350
-1.29E-04,10.207,1,350
-2.42E-04,10.503,1,350
-5.50E-04,10.269,1,350
-1.82E-04,10.602,1,350
-4.15E-04,10.332,1,350
-1.96E-04,10.473,1,350
1.10E-05,10.272,1,350
-1.21E-04,10.413,1,350
-2.27E-04,10.223,1,350
-9.76E-05,10.159,1,350
-2.15E-04,9.7834,1,350
-2.82E-04,9.8705,1,350
-5.02E-05,10.027,1,350
-2.66E-05,10.35,1,350
-3.11E-04,10.233,1,350
-1.12E-04,10.31,1,350
-2.38E-04,10.213,1,350
-3.04E-04,10.247,1,350
-8.21E-05,10.367,1,350
3.47E-05,10.396,1,350
-2.89E-04,10.458,1,350
-1.35E-04,10.399,1,350
-1.13E-04,10.55,1,350
-3.94E-04,10.602,1,350
-3.66E-04,10.672,1,350
-7.38E-05,10.605,1,350
-2.44E-04,10.673,1,350
-4.52E-04,10.681,1,350
-2.35E-04,10.756,1,350
-3.26E-04,10.566,1,350
-2.35E-04,10.474,1,350
4.04E-07,10.309,1,350
7.03E-05,10.516,1,350
-4.81E-05,10.313,1,350
-1.26E-04,10.357,1,350
-1.30E-04,10.303,1,350
-4.17E-04,10.165,1,350
-1.33E-04,10.049,1,350
-1.14E-04,10.062,1,350
-2.05E-04,9.8881,1,350
-3.39E-04,10.162,1,350
-3.65E-04,10.23,1,350
-1.81E-04,10.281,1,350
-1.48E-04,10.323,1,350
2.74E-05,10.47,1,350
-1.24E-04,10.383,1,350
-3.92E-04,10.338,1,350
-2.60E-04,10.178,1,350
-4.57E-04,10.132,1,350
-3.54E-04,9.6691,1,350
-2.55E-04,9.8036,1,350
-4.14E-05,9.6633,1,350
-2.91E-04,10.005,1,350
7.40E-05,9.863,1,350
-1.64E-04,10.17,1,350
-3.18E-04,9.9121,1,350
-1.42E-04,10.021,1,350
-1.69E-05,9.7936,1,350
-9.33E-05,10.05,1,350
-2.73E-04,9.8677,1,350
-1.95E-04,10.153,1,350
-4.95E-04,9.6221,1,350
-2.57E-04,9.7703,1,350
4.01E-05,9.4609,1,350
-2.42E-05,9.8333,1,350
-4.46E-04,9.4287,1,350
-2.46E-04,9.7029,1,350
-2.82E-04,9.3257,1,350
-3.69E-04,9.6113,1,350
5.93E-05,9.2813,1,350
8.93E-05,9.4688,1,350
-2.06E-04,8.9646,1,350
-1.47E-04,9.3204,1,350
-7.21E-05,8.8443,1,350
-2.46E-04,9.0982,1,350
-1.95E-04,8.7886,1,350
5.53E-05,8.7845,1,350
-6.68E-05,8.5525,1,350
-9.84E-05,8.5356,1,350
-6.70E-05,8.3345,1,350
-6.95E-05,8.2714,1,350
-1.91E-04,7.9698,1,350
3.31E-05,7.9725,1,350
7.79E-05,8.0283,1,350
-7.68E-05,8.2841,1,350
-2.26E-04,8.2755,1,350
-5.42E-06,8.2727,1,350
-1.89E-04,8.3271,1,350
6.18E-05,8.3317,1,350
1.49E-04,8.6352,1,350
-1.88E-04,8.5954,1,350
-2.85E-04,8.766,1,350
-1.39E-04,8.7682,1,350
-2.54E-04,9.2075,1,350
-9.35E-06,9.0568,1,350
1.92E-04,9.3455,1,350
1.10E-04,9.0586,1,350
-1.22E-04,9.3466,1,350
1.94E-05,9.4174,1,350
-2.13E-04,9.8146,1,350
-1.67E-04,9.6648,1,350
-1.55E-05,9.8381,1,350
-6.67E-06,9.7317,1,350
-3.89E-04,10.028,1,350
-1.37E-04,10.063,1,350
-3.39E-04,10.123,1,350
-5.36E-04,10.237,1,350
-3.20E-05,10.325,1,350
1.47E-05,10.382,1,350
-3.99E-05,10.339,1,350
-9.49E-05,10.325,1,350
-1.11E-04,10.416,1,350
-3.92E-04,10.515,1,350
-9.95E-05,10.669,1,350
7.51E-05,10.591,1,350
-1.05E-04,10.533,1,350
-4.03E-04,10.281,1,350
-1.46E-04,10.325,1,350
-3.31E-04,10.364,1,350
-3.90E-04,10.479,1,350
-7.51E-05,10.336,1,350
6.50E-05,10.243,1,350
-2.30E-04,9.7929,1,350
-3.31E-06,10.191,1,350
-1.63E-04,10.036,1,350
-4.83E-04,10.154,1,350
-3.35E-04,10.021,1,350
-6.19E-05,10.104,1,350
-9.70E-05,9.6814,1,350
-3.89E-04,9.7551,1,350
-1.50E-04,9.1043,1,350
-2.22E-04,9.16,1,350
-1.55E-04,8.8623,1,350
1.21E-04,9.2833,1,350
1.45E-04,8.9762,1,350
-2.02E-04,9.2933,1,350
-1.01E-05,8.7688,1,350
-1.51E-04,9.1121,1,350
-2.81E-04,8.9811,1,350
-9.03E-06,9.345,1,350
3.94E-06,9.0204,1,350
-9.68E-05,9.2204,1,350
-2.34E-04,8.9713,1,350
-8.73E-05,9.3999,1,350
-3.55E-04,9.4388,1,350
-2.72E-04,9.7778,1,350
7.46E-06,9.7161,1,350
-4.89E-05,9.8926,1,350
-4.35E-04,9.861,1,350
-1.17E-04,9.8089,1,350
-3.49E-04,9.8219,1,350
-2.55E-04,10.018,1,350
4.12E-05,10.362,1,350
2.21E-04,10.499,1,350
-2.75E-04,10.468,1,350
-2.26E-04,10.429,1,350
-2.83E-04,10.448,1,350
-4.12E-04,10.209,1,350
-4.40E-05,10.125,1,350
7.52E-05,9.9575,1,350
-2.66E-04,10.06,1,350
-3.22E-04,9.7631,1,350
2.90E-05,9.6526,1,350
-3.45E-04,9.6358,1,350
-2.12E-04,10.031,1,350
1.64E-05,9.7309,1,350
-7.52E-05,10.078,1,350
-3.26E-04,9.8853,1,350
-1.18E-04,9.7851,1,350
-2.20E-04,9.3875,1,350
-5.12E-04,9.5619,1,350
7.67E-05,9.4192,1,350
1.06E-05,9.6725,1,350
-1.38E-04,9.6802,1,350
-2.86E-05,9.6456,1,350
-1.88E-04,9.6556,1,350
-2.34E-04,9.7643,1,350
-5.92E-05,9.7807,1,350
4.93E-05,10.037,1,350
-1.01E-04,10.198,1,350
-3.40E-04,10.336,1,350
-3.22E-04,10.345,1,350
-4.97E-04,10.48,1,350
-4.26E-04,10.726,1,350
-2.37E-04,10.902,1,350
-7.89E-05,10.764,1,350
-2.60E-04,10.869,1,350
-2.56E-04,10.763,1,350
-1.60E-04,10.59,1,350
-2.64E-04,10.237,1,350
-9.93E-05,10.268,1,350
-1.01E-04,10.223,1,350
-7.46E-05,10.531,1,350
-2.61E-04,10.377,1,350
-2.11E-04,10.475,1,350
-4.27E-04,10.282,1,350
-2.67E-04,10.378,1,350
3.42E-05,10.18,1,350
-1.43E-04,10.41,1,350
-1.76E-04,10.246,1,350
-4.23E-05,10.35,1,350
-1.46E-04,9.996,1,350
-2.30E-04,10.209,1,350
6.16E-06,9.9728,1,350
-2.41E-06,10.483,1,350
-3.85E-04,10.305,1,350
-3.33E-04,10.715,1,350
-2.32E-04,10.481,1,350
-4.18E-04,10.904,1,350
-8.10E-05,10.506,1,350
3.89E-05,10.901,1,350
-3.47E-04,10.76,1,350
-3.96E-04,11.239,1,350
-3.59E-05,10.946,1,350
-2.37E-04,10.982,1,350
-3.49E-04,10.783,1,350
-6.64E-05,11.006,1,350
-2.10E-04,10.848,1,350
-3.02E-04,10.995,1,350
-1.10E-04,10.842,1,350
-1.95E-04,10.912,1,350
-3.60E-04,10.733,1,350
-1.78E-04,10.775,1,350
-6.98E-05,10.907,1,350
-4.63E-04,10.9,1,350
-4.03E-04,10.778,1,350
-3.90E-04,10.893,1,350
-3.67E-04,10.914,1,350
-2.11E-04,10.638,1,350
1.49E-04,10.658,1,350
-2.55E-04,10.313,1,350
-3.40E-04,10.38,1,350
-1.21E-04,10.287,1,350
-2.17E-04,10.429,1,350
-2.77E-04,9.8584,1,350
-1.35E-05,9.9183,1,350
-2.73E-04,9.5353,1,350
-4.08E-04,9.5965,1,350
-2.24E-04,9.438,1,350
-2.64E-04,9.6349,1,350
-3.85E-04,9.3337,1,350
-1.75E-05,9.3935,1,350
1.30E-04,9.0354,1,350
-8.25E-05,9.3684,1,350
9.18E-06,9.2261,1,350
-2.77E-04,9.4426,1,350
-3.15E-04,9.4605,1,350
-3.93E-04,9.6426,1,350
1.83E-05,9.4654,1,350
-1.23E-04,9.4037,1,350
-1.33E-04,9.2048,1,350
-5.67E-05,9.5023,1,350
-2.77E-04,9.7494,1,350
-6.60E-05,10.077,1,350
1.25E-04,10.133,1,350
6.19E-05,10.365,1,350
-2.47E-04,10.209,1,350
-1.27E-04,10.583,1,350
-2.51E-04,10.613,1,350
-5.49E-04,10.877,1,350
-2.96E-04,10.859,1,350
-4.76E-05,11.086,1,350
-3.78E-04,10.785,1,350
-1.43E-04,11.07,1,350
-3.22E-04,10.943,1,350
-3.07E-04,11.04,1,350
-3.87E-04,10.799,1,350
8.51E-05,10.855,1,350
-5.83E-05,10.603,1,350
-3.07E-04,10.823,1,350
-3.10E-04,10.657,1,350
-1.88E-04,10.981,1,350
-5.00E-04,11.072,1,350
7.12E-05,11.234,1,350
-4.92E-05,11.041,1,350
-2.56E-04,11.187,1,350
-4.68E-04,10.897,1,350
-1.24E-04,11.062,1,350
-4.74E-04,10.752,1,350
-8.98E-05,11.023,1,350
-9.17E-05,10.829,1,350
-1.18E-04,10.836,1,350
-3.05E-04,10.423,1,350
-1.96E-04,10.884,1,350
-3.04E-04,10.786,1,350
-3.85E-04,10.829,1,350
-1.60E-04,10.693,1,350
-1.54E-04,10.929,1,350
-3.99E-04,10.773,1,350
-1.78E-04,10.829,1,350
-3.00E-04,10.749,1,350
-3.06E-04,10.788,1,350
-1.13E-04,11.042,1,350
3.12E-04,11.1,1,350
-4.12E-04,11.165,1,350
-1.41E-04,11.047,1,350
-3.39E-04,10.934,1,350
-2.62E-04,10.907,1,350
-3.50E-04,11.007,1,350
1.31E-05,10.879,1,350
-2.53E-04,10.952,1,350
-3.78E-04,10.612,1,350
-4.03E-04,10.766,1,350
-3.62E-04,10.76,1,350
-4.20E-04,10.952,1,350
-9.87E-05,10.739,1,350
-5.76E-05,10.956,1,350
-4.11E-04,10.648,1,350
-1.21E-04,10.709,1,350
-1.32E-04,10.318,1,350
-4.01E-04,10.387,1,350
-2.15E-04,10.041,1,350
3.20E-05,10.516,1,350
-2.39E-04,10.318,1,350
-2.41E-04,10.514,1,350
-2.94E-04,10.259,1,350
-5.36E-04,10.44,1,350
-3.77E-04,10.294,1,350
-1.25E-06,10.412,1,350
5.67E-05,10.311,1,350
-3.17E-04,10.508,1,350
-1.51E-05,10.438,1,350
-2.36E-04,10.548,1,350
-3.39E-04,10.753,1,350
-2.09E-04,10.848,1,350
-8.09E-05,10.817,1,350
-4.81E-04,10.973,1,350
-3.12E-04,10.872,1,350
-4.14E-04,10.896,1,350
-5.28E-04,10.8,1,350
-2.28E-04,10.842,1,350
5.17E-06,10.619,1,350
-1.78E-04,11.077,1,350
-1.07E-04,10.894,1,350
-2.04E-04,11.029,1,350
-3.89E-04,10.943,1,350
-3.74E-04,10.979,1,350
-2.13E-04,10.719,1,350
-2.85E-04,10.791,1,350
-3.51E-04,10.533,1,350
-2.70E-04,10.638,1,350
-2.82E-04,10.301,1,350
-4.57E-04,10.414,1,350
-1.87E-04,10.371,1,350
4.81E-05,10.606,1,350
-2.30E-04,10.348,1,350
-2.49E-04,10.619,1,350
-2.04E-04,10.337,1,350
-4.14E-04,10.497,1,350
-3.50E-04,10.154,1,350
-5.86E-05,10.299,1,350
-2.55E-04,10.158,1,350
-4.10E-04,10.573,1,350
-8.31E-05,10.522,1,350
-3.94E-04,11.027,1,350
-4.35E-04,11.011,1,350
-8.80E-05,11.389,1,350
-3.10E-04,12.029,1,350
-7.07E-04,13.711,1,350
-8.24E-04,15.587,1,350
-0.00111,18.958,1,350
-0.00187,22.52,1,350
-0.00211,26.923,1,350
-0.00222,30.822,1,350
